Datetime,Open,High,Low,Close,Adj Close,Volume
2026-08-10 04:00:00,131.32,131.32,131.32,131.32,131.32,0
2026-08-10 04:47:00,130.66,130.66,130.66,130.66,130.66,0
2026-08-10 07:00:00,130.0,130.0,130.0,130.0,130.0,0
2026-08-10 08:28:00,128.9696,128.9696,128.9696,128.9696,128.9696,0
2026-08-10 08:33:00,129.0864,129.0864,129.0864,129.0864,129.0864,0
2026-08-10 08:51:00,130.79,130.79,130.79,130.79,130.79,0
2026-08-10 09:28:00,129.25,129.25,128.6,129.13,129.13,0
2026-08-10 09:29:00,129.05,129.06,129.05,129.06,129.06,0
2026-08-10 09:30:00,129.13999938964844,129.13999938964844,128.5399932861328,128.61000061035156,128.61000061035156,23553
2026-08-10 09:31:00,129.0,129.42999267578125,129.0,129.27000427246094,129.27000427246094,4545
2026-08-10 09:32:00,129.4199981689453,129.4199981689453,129.4199981689453,129.4199981689453,129.4199981689453,300
2026-08-10 09:33:00,129.30999755859375,129.30999755859375,129.30999755859375,129.30999755859375,129.30999755859375,566
2026-08-10 09:34:00,129.13499450683594,129.13999938964844,129.13499450683594,129.13999938964844,129.13999938964844,2019
2026-08-10 09:35:00,129.13999938964844,129.26499938964844,129.09500122070312,129.2550048828125,129.2550048828125,2738
2026-08-10 09:36:00,129.08999633789062,129.08999633789062,128.74000549316406,128.74000549316406,128.74000549316406,1500
2026-08-10 09:37:00,128.88499450683594,129.05499267578125,128.52999877929688,128.60000610351562,128.60000610351562,17865
2026-08-10 09:38:00,128.77000427246094,128.77000427246094,128.5800018310547,128.5800018310547,128.5800018310547,2016
2026-08-10 09:39:00,129.125,129.125,129.0749969482422,129.0749969482422,129.0749969482422,3961
2026-08-10 09:40:00,129.0500030517578,129.05499267578125,128.77999877929688,129.00750732421875,129.00750732421875,1910
2026-08-10 09:41:00,128.58999633789062,129.0500030517578,128.58999633789062,128.9250030517578,128.9250030517578,3328
2026-08-10 09:42:00,129.1999053955078,129.1999053955078,129.02499389648438,129.02499389648438,129.02499389648438,1598
2026-08-10 09:43:00,129.01499938964844,129.33999633789062,128.9949951171875,129.13499450683594,129.13499450683594,10937
