Datetime,Open,High,Low,Close,Adj Close,Volume
2026-08-10 09:30:00,306.8299865722656,307.3103942871094,304.6300048828125,306.6300048828125,306.6300048828125,6111372
2026-08-10 09:35:00,306.67498779296875,306.72900390625,304.8999938964844,305.9049987792969,305.9049987792969,1131386
2026-08-10 09:40:00,305.9525146484375,306.5,305.625,305.864990234375,305.864990234375,1017875
2026-08-10 09:45:00,305.8500061035156,306.8999938964844,305.6600036621094,306.8900146484375,306.8900146484375,1085631
2026-08-10 09:50:00,306.8550109863281,307.4200134277344,306.1180114746094,306.6000061035156,306.6000061035156,918738
2026-08-10 09:55:00,306.5400085449219,307.2200012207031,306.4800109863281,307.04998779296875,307.04998779296875,580500
2026-08-10 10:00:00,307.0400085449219,307.4200134277344,306.6402893066406,307.32501220703125,307.32501220703125,625648
2026-08-10 10:05:00,307.3399963378906,307.389892578125,306.25,306.4100036621094,306.4100036621094,635742
2026-08-10 10:10:00,306.39080810546875,306.5599975585937,305.95001220703125,306.5299987792969,306.5299987792969,634560
2026-08-10 10:15:00,306.510009765625,307.0799865722656,306.2900085449219,307.0599975585937,307.0599975585937,641358
2026-08-10 10:20:00,307.0400085449219,307.4559020996094,306.7200012207031,306.78009033203125,306.78009033203125,473960
2026-08-10 10:25:00,306.7950134277344,307.25,306.6400146484375,306.8800048828125,306.8800048828125,351952
2026-08-10 10:30:00,306.8970947265625,307.20001220703125,306.706787109375,306.9100036621094,306.9100036621094,382626
2026-08-10 10:35:00,306.9349975585937,306.9599914550781,306.510009765625,306.6077880859375,306.6077880859375,312455
2026-08-10 10:40:00,306.5899963378906,306.7900085449219,306.4599914550781,306.7449951171875,306.7449951171875,281854
2026-08-10 10:45:00,306.7449951171875,306.8800048828125,306.2250061035156,306.4549865722656,306.4549865722656,446157
2026-08-10 10:50:00,306.448486328125,306.8500061035156,306.3500061035156,306.8465881347656,306.8465881347656,373274
2026-08-10 10:55:00,306.8299865722656,307.2098999023437,306.6401062011719,307.125,307.125,321443
2026-08-10 11:00:00,307.125,307.1400146484375,306.6499938964844,306.70001220703125,306.70001220703125,295438
2026-08-10 11:05:00,306.69500732421875,306.760009765625,306.45001220703125,306.6400146484375,306.6400146484375,274946
2026-08-10 11:10:00,306.6499938964844,306.8900146484375,306.3900146484375,306.3900146484375,306.3900146484375,322810
2026-08-10 11:15:00,306.4049987792969,306.8703918457031,306.281005859375,306.6499938964844,306.6499938964844,220473
2026-08-10 11:20:00,306.6499938964844,306.73541259765625,306.54998779296875,306.625,306.625,177440
2026-08-10 11:25:00,306.6300048828125,306.69000244140625,306.42999267578125,306.5585021972656,306.5585021972656,263735
2026-08-10 11:30:00,306.5205078125,306.6099853515625,306.3999938964844,306.4049987792969,306.4049987792969,250896
2026-08-10 11:35:00,306.409912109375,306.6400146484375,306.32000732421875,306.5199890136719,306.5199890136719,244679
2026-08-10 11:40:00,306.5199890136719,306.7900085449219,306.4700012207031,306.5450134277344,306.5450134277344,217341
2026-08-10 11:45:00,306.54998779296875,306.67999267578125,306.510009765625,306.6400146484375,306.6400146484375,159956
2026-08-10 11:50:00,306.6400146484375,306.9490051269531,306.54010009765625,306.8949890136719,306.8949890136719,201646
2026-08-10 11:55:00,306.8700866699219,307.2300109863281,306.8299865722656,307.17999267578125,307.17999267578125,293886
2026-08-10 12:00:00,307.1099853515625,307.2471923828125,306.4700012207031,306.4949951171875,306.4949951171875,303266
2026-08-10 12:05:00,306.4800109863281,306.54998779296875,306.0199890136719,306.037109375,306.037109375,480979
